year,quarter,state,state_code,state_full,HPI_state
1987,2,FL,12,Florida,139.21001
1987,3,FL,12,Florida,139.36
1987,4,FL,12,Florida,140.31
1988,1,FL,12,Florida,141.81
1988,2,FL,12,Florida,144.71001
1988,3,FL,12,Florida,145.89999
1988,4,FL,12,Florida,147.05
1989,1,FL,12,Florida,148.2
1989,2,FL,12,Florida,149.24001
1989,3,FL,12,Florida,151.67
1989,4,FL,12,Florida,152.87
1990,1,FL,12,Florida,153.53
1990,2,FL,12,Florida,153.02
1990,3,FL,12,Florida,153.85001
1990,4,FL,12,Florida,153.28
1991,1,FL,12,Florida,155.07001
1991,2,FL,12,Florida,155.59
1991,3,FL,12,Florida,155.33
1991,4,FL,12,Florida,158
1992,1,FL,12,Florida,159.94
1992,2,FL,12,Florida,158.52
1992,3,FL,12,Florida,161.17999
1992,4,FL,12,Florida,161.28999
1993,1,FL,12,Florida,161.45
1993,2,FL,12,Florida,163.24001
1993,3,FL,12,Florida,164.48
1993,4,FL,12,Florida,166.17999
1994,1,FL,12,Florida,165.94
1994,2,FL,12,Florida,164.78999
1994,3,FL,12,Florida,165.03
1994,4,FL,12,Florida,164.92
1995,1,FL,12,Florida,165.60001
1995,2,FL,12,Florida,167.60001
1995,3,FL,12,Florida,170.89999
1995,4,FL,12,Florida,172.28999
1996,1,FL,12,Florida,174.11
1996,2,FL,12,Florida,173.19
1996,3,FL,12,Florida,173.55
1996,4,FL,12,Florida,174.44
1997,1,FL,12,Florida,176.66
1997,2,FL,12,Florida,176.53
1997,3,FL,12,Florida,178.94
1997,4,FL,12,Florida,181.99001
1998,1,FL,12,Florida,185.62
1998,2,FL,12,Florida,185.47
1998,3,FL,12,Florida,187.78999
1998,4,FL,12,Florida,190.64999
1999,1,FL,12,Florida,191.83
1999,2,FL,12,Florida,193.3
1999,3,FL,12,Florida,195.69
1999,4,FL,12,Florida,198.05
2000,1,FL,12,Florida,201.98
2000,2,FL,12,Florida,205.53999
2000,3,FL,12,Florida,209.86
2000,4,FL,12,Florida,214.28
2001,1,FL,12,Florida,220.42999
2001,2,FL,12,Florida,226.00999
2001,3,FL,12,Florida,231.19
2001,4,FL,12,Florida,236.75999
2002,1,FL,12,Florida,241.53
2002,2,FL,12,Florida,248.85001
2002,3,FL,12,Florida,255.88
2002,4,FL,12,Florida,261.70999
2003,1,FL,12,Florida,267.26001
2003,2,FL,12,Florida,273.70001
2003,3,FL,12,Florida,280.28
2003,4,FL,12,Florida,293.28
2004,1,FL,12,Florida,302.14999
2004,2,FL,12,Florida,316.31
2004,3,FL,12,Florida,336.04999
2004,4,FL,12,Florida,351.38
2005,1,FL,12,Florida,370.29001
2005,2,FL,12,Florida,397.69
2005,3,FL,12,Florida,425.23999
2005,4,FL,12,Florida,447.57999
2006,1,FL,12,Florida,465.06
2006,2,FL,12,Florida,474.97
2006,3,FL,12,Florida,478.64999
2006,4,FL,12,Florida,481.98999
2007,1,FL,12,Florida,478.81
2007,2,FL,12,Florida,472.54999
2007,3,FL,12,Florida,455.66
2007,4,FL,12,Florida,444.17001
2008,1,FL,12,Florida,426.44
2008,2,FL,12,Florida,397.20001
2008,3,FL,12,Florida,364.79999
2008,4,FL,12,Florida,346.51001
2009,1,FL,12,Florida,352.37
2009,2,FL,12,Florida,333.95001
2009,3,FL,12,Florida,314.57001
2009,4,FL,12,Florida,306.81
2010,1,FL,12,Florida,300.70999
2010,2,FL,12,Florida,292.29999
2010,3,FL,12,Florida,295.94
2010,4,FL,12,Florida,290.35001
2011,1,FL,12,Florida,276.62
2011,2,FL,12,Florida,268.23001
2011,3,FL,12,Florida,271.10999
2011,4,FL,12,Florida,273.47
2012,1,FL,12,Florida,267.97
2012,2,FL,12,Florida,266
2012,3,FL,12,Florida,272.35999
2012,4,FL,12,Florida,276.28
2013,1,FL,12,Florida,280.01001
2013,2,FL,12,Florida,289.23999
2013,3,FL,12,Florida,296.78
2013,4,FL,12,Florida,304.53
2014,1,FL,12,Florida,309.26999
2014,2,FL,12,Florida,317.37
2014,3,FL,12,Florida,324.39999
2014,4,FL,12,Florida,330.14999
2015,1,FL,12,Florida,337.35999
2015,2,FL,12,Florida,346.31
2015,3,FL,12,Florida,354.91
2015,4,FL,12,Florida,362.23001
2016,1,FL,12,Florida,369.42001
2016,2,FL,12,Florida,378.82001
2016,3,FL,12,Florida,389.47
2016,4,FL,12,Florida,396.48001
2017,1,FL,12,Florida,405.01999
2017,2,FL,12,Florida,415.89001
2017,3,FL,12,Florida,423.70001
2017,4,FL,12,Florida,433.35001
2018,1,FL,12,Florida,442.04999
2018,2,FL,12,Florida,453.87
2018,3,FL,12,Florida,462.85999
2018,4,FL,12,Florida,466.20001
1975,1,GA,13,Georgia,74.040001
1975,2,GA,13,Georgia,71.93
1975,3,GA,13,Georgia,74.459999
1975,4,GA,13,Georgia,73.459999
1976,1,GA,13,Georgia,71.360001
1976,2,GA,13,Georgia,73.199997
1976,3,GA,13,Georgia,79.349998
1976,4,GA,13,Georgia,78.489998
1977,1,GA,13,Georgia,76.690002
1977,2,GA,13,Georgia,76.260002
1977,3,GA,13,Georgia,78.800003
1977,4,GA,13,Georgia,78.589996
1978,1,GA,13,Georgia,84.339996
1978,2,GA,13,Georgia,81.470001
1978,3,GA,13,Georgia,85.279999
1978,4,GA,13,Georgia,86.169998
1979,1,GA,13,Georgia,87.790001
1979,2,GA,13,Georgia,90.959999
1979,3,GA,13,Georgia,92.019997
1979,4,GA,13,Georgia,95.730003
1980,1,GA,13,Georgia,100
1980,2,GA,13,Georgia,100.28
1980,3,GA,13,Georgia,102.06
1980,4,GA,13,Georgia,102.8
1981,1,GA,13,Georgia,107.33
1981,2,GA,13,Georgia,108.01
1981,3,GA,13,Georgia,108.58
1981,4,GA,13,Georgia,112.45
1982,1,GA,13,Georgia,113.44
1982,2,GA,13,Georgia,115.34
1982,3,GA,13,Georgia,114.11
1982,4,GA,13,Georgia,116.32
1983,1,GA,13,Georgia,117.64
1983,2,GA,13,Georgia,118.37
1983,3,GA,13,Georgia,121
1983,4,GA,13,Georgia,120.73
1984,1,GA,13,Georgia,124.4
1984,2,GA,13,Georgia,126.56
1984,3,GA,13,Georgia,124.77
1984,4,GA,13,Georgia,129.08
1985,1,GA,13,Georgia,131.60001
1985,2,GA,13,Georgia,129.13
1985,3,GA,13,Georgia,134.99001
1985,4,GA,13,Georgia,137.74001
1986,1,GA,13,Georgia,140
1986,2,GA,13,Georgia,141.83
1986,3,GA,13,Georgia,143.59
1986,4,GA,13,Georgia,145.96001
1987,1,GA,13,Georgia,148.35001
1987,2,GA,13,Georgia,150.03
1987,3,GA,13,Georgia,151.71001
1987,4,GA,13,Georgia,152.42
1988,1,GA,13,Georgia,154.46001
1988,2,GA,13,Georgia,156.45
1988,3,GA,13,Georgia,156.75999
1988,4,GA,13,Georgia,156.60001
1989,1,GA,13,Georgia,157.72
1989,2,GA,13,Georgia,158.28999
1989,3,GA,13,Georgia,160.23
1989,4,GA,13,Georgia,161.44
1990,1,GA,13,Georgia,160.91
1990,2,GA,13,Georgia,159.49001
1990,3,GA,13,Georgia,160.53
1990,4,GA,13,Georgia,159.41
1991,1,GA,13,Georgia,161.03
1991,2,GA,13,Georgia,161.64999
1991,3,GA,13,Georgia,161.16
1991,4,GA,13,Georgia,162.94
1992,1,GA,13,Georgia,163.94
1992,2,GA,13,Georgia,164.22
1992,3,GA,13,Georgia,167.57001
1992,4,GA,13,Georgia,167.85001
1993,1,GA,13,Georgia,168.21001
1993,2,GA,13,Georgia,170.08
1993,3,GA,13,Georgia,171.21001
1993,4,GA,13,Georgia,172.49001
1994,1,GA,13,Georgia,173.02
1994,2,GA,13,Georgia,174.06
1994,3,GA,13,Georgia,174.67
1994,4,GA,13,Georgia,175.38
1995,1,GA,13,Georgia,176.32001
1995,2,GA,13,Georgia,179.64999
1995,3,GA,13,Georgia,182.13
1995,4,GA,13,Georgia,184.84
1996,1,GA,13,Georgia,187.12
1996,2,GA,13,Georgia,188.02
1996,3,GA,13,Georgia,189.81
1996,4,GA,13,Georgia,191.28
1997,1,GA,13,Georgia,193.46001
1997,2,GA,13,Georgia,195.73
1997,3,GA,13,Georgia,199.08
1997,4,GA,13,Georgia,201.87
1998,1,GA,13,Georgia,205.44
1998,2,GA,13,Georgia,207.33
1998,3,GA,13,Georgia,211.14
1998,4,GA,13,Georgia,214.31
1999,1,GA,13,Georgia,217.22
1999,2,GA,13,Georgia,220.55
1999,3,GA,13,Georgia,224.48
1999,4,GA,13,Georgia,227.12
2000,1,GA,13,Georgia,230.06
2000,2,GA,13,Georgia,233.77
2000,3,GA,13,Georgia,237.62
2000,4,GA,13,Georgia,241.5
2001,1,GA,13,Georgia,248.25
2001,2,GA,13,Georgia,251.31
2001,3,GA,13,Georgia,254.53
2001,4,GA,13,Georgia,257.87
2002,1,GA,13,Georgia,260.07001
2002,2,GA,13,Georgia,261.98999
2002,3,GA,13,Georgia,266.32999
2002,4,GA,13,Georgia,269.42999
2003,1,GA,13,Georgia,271.54999
2003,2,GA,13,Georgia,273.32999
2003,3,GA,13,Georgia,275
2003,4,GA,13,Georgia,278.48999
2004,1,GA,13,Georgia,282.29001
2004,2,GA,13,Georgia,284.13
2004,3,GA,13,Georgia,288.10001
2004,4,GA,13,Georgia,292.51001
2005,1,GA,13,Georgia,296.34
2005,2,GA,13,Georgia,300.35001
2005,3,GA,13,Georgia,305.32999
2005,4,GA,13,Georgia,309.29001
2006,1,GA,13,Georgia,312.42999
2006,2,GA,13,Georgia,314.32001
2006,3,GA,13,Georgia,316.88
2006,4,GA,13,Georgia,322.73999
2007,1,GA,13,Georgia,325.48999
2007,2,GA,13,Georgia,326.45999
2007,3,GA,13,Georgia,324.42999
2007,4,GA,13,Georgia,326.62
2008,1,GA,13,Georgia,327.07999
2008,2,GA,13,Georgia,321.92999
2008,3,GA,13,Georgia,313.35999
2008,4,GA,13,Georgia,312.10001
2009,1,GA,13,Georgia,318.70999
2009,2,GA,13,Georgia,308.98999
2009,3,GA,13,Georgia,296.17999
2009,4,GA,13,Georgia,291.89999
2010,1,GA,13,Georgia,286.29999
2010,2,GA,13,Georgia,280.20999
2010,3,GA,13,Georgia,282.89999
2010,4,GA,13,Georgia,279.03
2011,1,GA,13,Georgia,268.79999
2011,2,GA,13,Georgia,257.22
2011,3,GA,13,Georgia,258.98001
2011,4,GA,13,Georgia,258.57999
2012,1,GA,13,Georgia,252.07001
2012,2,GA,13,Georgia,247.78
2012,3,GA,13,Georgia,250.89999
2012,4,GA,13,Georgia,254.06
2013,1,GA,13,Georgia,254.2
2013,2,GA,13,Georgia,260.28
2013,3,GA,13,Georgia,263.54999
2013,4,GA,13,Georgia,267.10999
2014,1,GA,13,Georgia,271.28
2014,2,GA,13,Georgia,277.42999
2014,3,GA,13,Georgia,282.98999
2014,4,GA,13,Georgia,284.72
2015,1,GA,13,Georgia,288.41
2015,2,GA,13,Georgia,295.89001
2015,3,GA,13,Georgia,300.34
2015,4,GA,13,Georgia,302.85999
2016,1,GA,13,Georgia,305.82001
2016,2,GA,13,Georgia,314.88
2016,3,GA,13,Georgia,320.57999
2016,4,GA,13,Georgia,323.10999
2017,1,GA,13,Georgia,325.38
2017,2,GA,13,Georgia,336.60001
2017,3,GA,13,Georgia,342.20001
2017,4,GA,13,Georgia,346.17001
2018,1,GA,13,Georgia,354.64001
2018,2,GA,13,Georgia,365.38
2018,3,GA,13,Georgia,372.91
2018,4,GA,13,Georgia,374.67001
1975,1,HI,15,Hawaii,57.34
1975,2,HI,15,Hawaii,55.439999
1975,3,HI,15,Hawaii,54.540001
1975,4,HI,15,Hawaii,57.43
1976,1,HI,15,Hawaii,54.25
1976,2,HI,15,Hawaii,56.23
1976,3,HI,15,Hawaii,55.369999
1976,4,HI,15,Hawaii,55.669998
1977,1,HI,15,Hawaii,56.610001
1977,2,HI,15,Hawaii,58.830002
1977,3,HI,15,Hawaii,61.110001
1977,4,HI,15,Hawaii,62.310001
1978,1,HI,15,Hawaii,64.709999
1978,2,HI,15,Hawaii,65.199997
1978,3,HI,15,Hawaii,66.529999
1978,4,HI,15,Hawaii,74.68
1979,1,HI,15,Hawaii,73.440002
1979,2,HI,15,Hawaii,81.419998
1979,3,HI,15,Hawaii,88.959999
1979,4,HI,15,Hawaii,92.470001
1980,1,HI,15,Hawaii,100
1980,2,HI,15,Hawaii,100.89
1980,3,HI,15,Hawaii,100.85
1980,4,HI,15,Hawaii,106.92
1981,1,HI,15,Hawaii,101.93
1981,2,HI,15,Hawaii,97.989998
1981,3,HI,15,Hawaii,85.449997
1981,4,HI,15,Hawaii,49.459999
1982,1,HI,15,Hawaii,112.55
1982,2,HI,15,Hawaii,103.09
1982,3,HI,15,Hawaii,100.44
1982,4,HI,15,Hawaii,86.32
1983,1,HI,15,Hawaii,101.9
1983,2,HI,15,Hawaii,105.89
1983,3,HI,15,Hawaii,111.83
1983,4,HI,15,Hawaii,105.79
1984,1,HI,15,Hawaii,108.76
1984,2,HI,15,Hawaii,113.28
1984,3,HI,15,Hawaii,110.2
1984,4,HI,15,Hawaii,109.11
1985,1,HI,15,Hawaii,114.63
1985,2,HI,15,Hawaii,112.87
1985,3,HI,15,Hawaii,116.72
1985,4,HI,15,Hawaii,117.51
1986,1,HI,15,Hawaii,119.74
1986,2,HI,15,Hawaii,119.79
1986,3,HI,15,Hawaii,120.85
1986,4,HI,15,Hawaii,123.59
1987,1,HI,15,Hawaii,127.61
1987,2,HI,15,Hawaii,130.62
1987,3,HI,15,Hawaii,132.58
1987,4,HI,15,Hawaii,135.31
1988,1,HI,15,Hawaii,143.97
1988,2,HI,15,Hawaii,151.41
1988,3,HI,15,Hawaii,155.32001
1988,4,HI,15,Hawaii,166.28
1989,1,HI,15,Hawaii,178.36
1989,2,HI,15,Hawaii,183.2
1989,3,HI,15,Hawaii,196.27
1989,4,HI,15,Hawaii,202.77
1990,1,HI,15,Hawaii,217.59
1990,2,HI,15,Hawaii,230.49001
1990,3,HI,15,Hawaii,241.44
1990,4,HI,15,Hawaii,251.17999
1991,1,HI,15,Hawaii,256.95999
1991,2,HI,15,Hawaii,259.32001
1991,3,HI,15,Hawaii,259.64001
1991,4,HI,15,Hawaii,263.32001
1992,1,HI,15,Hawaii,262.57001
1992,2,HI,15,Hawaii,261.87
1992,3,HI,15,Hawaii,264.14001
1992,4,HI,15,Hawaii,264.76001
1993,1,HI,15,Hawaii,264
1993,2,HI,15,Hawaii,265.51999
1993,3,HI,15,Hawaii,264.14999
1993,4,HI,15,Hawaii,265.66
1994,1,HI,15,Hawaii,266.73001
1994,2,HI,15,Hawaii,263.26999
1994,3,HI,15,Hawaii,265.82001
1994,4,HI,15,Hawaii,259.25
1995,1,HI,15,Hawaii,257.20001
1995,2,HI,15,Hawaii,260.32999
1995,3,HI,15,Hawaii,261.48999
1995,4,HI,15,Hawaii,261.98001
1996,1,HI,15,Hawaii,256.57999
1996,2,HI,15,Hawaii,251.25999
1996,3,HI,15,Hawaii,243.88
1996,4,HI,15,Hawaii,238.74001
1997,1,HI,15,Hawaii,235.62
1997,2,HI,15,Hawaii,230.50999
1997,3,HI,15,Hawaii,231.17999
1997,4,HI,15,Hawaii,228.99001
1998,1,HI,15,Hawaii,230.25
1998,2,HI,15,Hawaii,230.27
1998,3,HI,15,Hawaii,232.12
1998,4,HI,15,Hawaii,230.81
1999,1,HI,15,Hawaii,229.82001
1999,2,HI,15,Hawaii,227.61
1999,3,HI,15,Hawaii,223.61
1999,4,HI,15,Hawaii,223.75999
2000,1,HI,15,Hawaii,229.22
2000,2,HI,15,Hawaii,229.52
2000,3,HI,15,Hawaii,232.59
2000,4,HI,15,Hawaii,238.42
2001,1,HI,15,Hawaii,245.95
2001,2,HI,15,Hawaii,249.83
2001,3,HI,15,Hawaii,254.25
2001,4,HI,15,Hawaii,257.92001
2002,1,HI,15,Hawaii,262.01999
2002,2,HI,15,Hawaii,267.91
2002,3,HI,15,Hawaii,276.14999
2002,4,HI,15,Hawaii,279.62
2003,1,HI,15,Hawaii,287.64999
2003,2,HI,15,Hawaii,294.39999
2003,3,HI,15,Hawaii,302.98999
2003,4,HI,15,Hawaii,320.10001
2004,1,HI,15,Hawaii,335.35999
2004,2,HI,15,Hawaii,354.42999
2004,3,HI,15,Hawaii,388.17001
2004,4,HI,15,Hawaii,402.51001
2005,1,HI,15,Hawaii,421.5
2005,2,HI,15,Hawaii,445.62
2005,3,HI,15,Hawaii,474.22
2005,4,HI,15,Hawaii,500.09
2006,1,HI,15,Hawaii,519.15002
2006,2,HI,15,Hawaii,523.21002
2006,3,HI,15,Hawaii,533.01001
2006,4,HI,15,Hawaii,531.33002
2007,1,HI,15,Hawaii,538.10999
2007,2,HI,15,Hawaii,539.21002
2007,3,HI,15,Hawaii,536.47998
2007,4,HI,15,Hawaii,534.10999
2008,1,HI,15,Hawaii,528.46997
2008,2,HI,15,Hawaii,517.87
2008,3,HI,15,Hawaii,503.32001
2008,4,HI,15,Hawaii,493.76001
2009,1,HI,15,Hawaii,490.60001
2009,2,HI,15,Hawaii,469.98001
2009,3,HI,15,Hawaii,456.72
2009,4,HI,15,Hawaii,450.04001
2010,1,HI,15,Hawaii,449.67001
2010,2,HI,15,Hawaii,446.67999
2010,3,HI,15,Hawaii,448.76001
2010,4,HI,15,Hawaii,449.57999
2011,1,HI,15,Hawaii,440.28
2011,2,HI,15,Hawaii,441.03
2011,3,HI,15,Hawaii,443.48001
2011,4,HI,15,Hawaii,443.14999
2012,1,HI,15,Hawaii,444.72
2012,2,HI,15,Hawaii,441.72
2012,3,HI,15,Hawaii,449.04001
2012,4,HI,15,Hawaii,453.28
2013,1,HI,15,Hawaii,457.42999
2013,2,HI,15,Hawaii,465.38
2013,3,HI,15,Hawaii,476.57001
2013,4,HI,15,Hawaii,488.35999
2014,1,HI,15,Hawaii,493.66
2014,2,HI,15,Hawaii,500.20999
2014,3,HI,15,Hawaii,511.28
2014,4,HI,15,Hawaii,518.64001
2015,1,HI,15,Hawaii,528.62
2015,2,HI,15,Hawaii,532.96002
2015,3,HI,15,Hawaii,542.09998
2015,4,HI,15,Hawaii,548.32001
2016,1,HI,15,Hawaii,564.79999
2016,2,HI,15,Hawaii,566.82001
2016,3,HI,15,Hawaii,577.33002
2016,4,HI,15,Hawaii,584.35999
2017,1,HI,15,Hawaii,590.34998
2017,2,HI,15,Hawaii,599.13
2017,3,HI,15,Hawaii,608.32001
2017,4,HI,15,Hawaii,616.37
2018,1,HI,15,Hawaii,625.38
2018,2,HI,15,Hawaii,631.09003
2018,3,HI,15,Hawaii,644.96002
2018,4,HI,15,Hawaii,659.15002
1975,1,IA,19,Iowa,58.349998
1975,2,IA,19,Iowa,64.269997
1975,3,IA,19,Iowa,63.52
1975,4,IA,19,Iowa,65.760002
1976,1,IA,19,Iowa,67.449997
1976,2,IA,19,Iowa,70.190002
1976,3,IA,19,Iowa,73.730003
1976,4,IA,19,Iowa,71.410004
1977,1,IA,19,Iowa,75.790001
1977,2,IA,19,Iowa,78.089996
1977,3,IA,19,Iowa,80.18
1977,4,IA,19,Iowa,83.559998
1978,1,IA,19,Iowa,85.790001
1978,2,IA,19,Iowa,90.099998
1978,3,IA,19,Iowa,91.029999
1978,4,IA,19,Iowa,95.57
1979,1,IA,19,Iowa,96.470001
1979,2,IA,19,Iowa,99.400002
1979,3,IA,19,Iowa,102.25
1979,4,IA,19,Iowa,101.76
1980,1,IA,19,Iowa,100
1980,2,IA,19,Iowa,100.62
1980,3,IA,19,Iowa,101.41
1980,4,IA,19,Iowa,97.529999
1981,1,IA,19,Iowa,94.639999
1981,2,IA,19,Iowa,92.57
1981,3,IA,19,Iowa,87.849998
1981,4,IA,19,Iowa,102.64
1982,1,IA,19,Iowa,94.059998
1982,2,IA,19,Iowa,96.870003
1982,3,IA,19,Iowa,89.93
1982,4,IA,19,Iowa,94.370003
1983,1,IA,19,Iowa,97.900002
1983,2,IA,19,Iowa,99.120003
1983,3,IA,19,Iowa,99.239998
1983,4,IA,19,Iowa,98.440002
1984,1,IA,19,Iowa,98.610001
1984,2,IA,19,Iowa,100.59
1984,3,IA,19,Iowa,99.220001
1984,4,IA,19,Iowa,100.87
1985,1,IA,19,Iowa,101.39
1985,2,IA,19,Iowa,101.5
1985,3,IA,19,Iowa,103.07
1985,4,IA,19,Iowa,102.01
1986,1,IA,19,Iowa,103.2
1986,2,IA,19,Iowa,103.79
1986,3,IA,19,Iowa,104.19
1986,4,IA,19,Iowa,103.94
1987,1,IA,19,Iowa,105.36
1987,2,IA,19,Iowa,105.31
1987,3,IA,19,Iowa,105.5
1987,4,IA,19,Iowa,102.27
1988,1,IA,19,Iowa,104.57
1988,2,IA,19,Iowa,106.26
1988,3,IA,19,Iowa,108.38
1988,4,IA,19,Iowa,108.01
1989,1,IA,19,Iowa,109.87
1989,2,IA,19,Iowa,111.07
1989,3,IA,19,Iowa,113.12
1989,4,IA,19,Iowa,114.08
1990,1,IA,19,Iowa,115.6
1990,2,IA,19,Iowa,117.06
1990,3,IA,19,Iowa,118.69
1990,4,IA,19,Iowa,119.6
1991,1,IA,19,Iowa,121.22
1991,2,IA,19,Iowa,122.52
1991,3,IA,19,Iowa,123.65
1991,4,IA,19,Iowa,125.49
1992,1,IA,19,Iowa,125.93
1992,2,IA,19,Iowa,127.97
1992,3,IA,19,Iowa,129.62
1992,4,IA,19,Iowa,130.75999
1993,1,IA,19,Iowa,131.92999
1993,2,IA,19,Iowa,133.85001
1993,3,IA,19,Iowa,136.56
1993,4,IA,19,Iowa,138.12
1994,1,IA,19,Iowa,140.7
1994,2,IA,19,Iowa,144.3
1994,3,IA,19,Iowa,147.05
1994,4,IA,19,Iowa,147.2
1995,1,IA,19,Iowa,148.81
1995,2,IA,19,Iowa,152.09
1995,3,IA,19,Iowa,154.28999
1995,4,IA,19,Iowa,155.67999
1996,1,IA,19,Iowa,157.77
1996,2,IA,19,Iowa,159.16
1996,3,IA,19,Iowa,160.56
1996,4,IA,19,Iowa,161.60001
1997,1,IA,19,Iowa,163.23
1997,2,IA,19,Iowa,165.03999
1997,3,IA,19,Iowa,167.46001
1997,4,IA,19,Iowa,168.92999
1998,1,IA,19,Iowa,171.11
1998,2,IA,19,Iowa,173.25999
1998,3,IA,19,Iowa,175.14999
1998,4,IA,19,Iowa,177.33
1999,1,IA,19,Iowa,178.92
1999,2,IA,19,Iowa,181.53
1999,3,IA,19,Iowa,182.66
1999,4,IA,19,Iowa,183.78999
2000,1,IA,19,Iowa,185.73
2000,2,IA,19,Iowa,188.25
2000,3,IA,19,Iowa,190.74001
2000,4,IA,19,Iowa,192.14
2001,1,IA,19,Iowa,196.21001
2001,2,IA,19,Iowa,198.34
2001,3,IA,19,Iowa,199.72
2001,4,IA,19,Iowa,202.13
2002,1,IA,19,Iowa,203.89
2002,2,IA,19,Iowa,204.89999
2002,3,IA,19,Iowa,207.46001
2002,4,IA,19,Iowa,209.21001
2003,1,IA,19,Iowa,210.52
2003,2,IA,19,Iowa,212.14
2003,3,IA,19,Iowa,214.74001
2003,4,IA,19,Iowa,218.07001
2004,1,IA,19,Iowa,219.71001
2004,2,IA,19,Iowa,222.06
2004,3,IA,19,Iowa,225.12
2004,4,IA,19,Iowa,227.67
2005,1,IA,19,Iowa,230.19
2005,2,IA,19,Iowa,233.03999
2005,3,IA,19,Iowa,236.64999
2005,4,IA,19,Iowa,238.60001
2006,1,IA,19,Iowa,238.64
2006,2,IA,19,Iowa,240.03
2006,3,IA,19,Iowa,241.39999
2006,4,IA,19,Iowa,243.36
2007,1,IA,19,Iowa,244.25
2007,2,IA,19,Iowa,246.25999
2007,3,IA,19,Iowa,246.19
2007,4,IA,19,Iowa,247.62
2008,1,IA,19,Iowa,248.94
2008,2,IA,19,Iowa,247.64
2008,3,IA,19,Iowa,245.61
2008,4,IA,19,Iowa,246.75999
2009,1,IA,19,Iowa,249.09
2009,2,IA,19,Iowa,247.53
2009,3,IA,19,Iowa,246.08
2009,4,IA,19,Iowa,245.49001
2010,1,IA,19,Iowa,243.62
2010,2,IA,19,Iowa,244.39
2010,3,IA,19,Iowa,246.62
2010,4,IA,19,Iowa,246.59
2011,1,IA,19,Iowa,244.35001
2011,2,IA,19,Iowa,242.75999
2011,3,IA,19,Iowa,245.11
2011,4,IA,19,Iowa,246.17999
2012,1,IA,19,Iowa,246.17999
2012,2,IA,19,Iowa,246.05
2012,3,IA,19,Iowa,247.87
2012,4,IA,19,Iowa,248.95
2013,1,IA,19,Iowa,249.41
2013,2,IA,19,Iowa,251.11
2013,3,IA,19,Iowa,252.11
2013,4,IA,19,Iowa,252.45
2014,1,IA,19,Iowa,252.25999
2014,2,IA,19,Iowa,255.52
2014,3,IA,19,Iowa,258.39001
2014,4,IA,19,Iowa,259.25
2015,1,IA,19,Iowa,260.17999
2015,2,IA,19,Iowa,263.95999
2015,3,IA,19,Iowa,266.39001
2015,4,IA,19,Iowa,268.78
2016,1,IA,19,Iowa,269.85001
2016,2,IA,19,Iowa,272.60999
2016,3,IA,19,Iowa,277.23001
2016,4,IA,19,Iowa,278.54999
2017,1,IA,19,Iowa,280.76001
2017,2,IA,19,Iowa,285.07999
2017,3,IA,19,Iowa,289.76001
2017,4,IA,19,Iowa,291.53
2018,1,IA,19,Iowa,292
2018,2,IA,19,Iowa,299.41
2018,3,IA,19,Iowa,303.42999
2018,4,IA,19,Iowa,302.48001
1975,1,ID,16,Idaho,68.099998
1975,2,ID,16,Idaho,64.269997
1975,3,ID,16,Idaho,64.139999
1975,4,ID,16,Idaho,61.009998
1976,1,ID,16,Idaho,65.470001
1976,2,ID,16,Idaho,68.5
1976,3,ID,16,Idaho,67.290001
1976,4,ID,16,Idaho,68.889999
1977,1,ID,16,Idaho,73.580002
1977,2,ID,16,Idaho,72.919998
1977,3,ID,16,Idaho,77.290001
1977,4,ID,16,Idaho,83.709999
1978,1,ID,16,Idaho,88.550003
1978,2,ID,16,Idaho,88.099998
1978,3,ID,16,Idaho,90.389999
1978,4,ID,16,Idaho,88.309998
1979,1,ID,16,Idaho,96.190002
1979,2,ID,16,Idaho,93.010002
1979,3,ID,16,Idaho,96.82
1979,4,ID,16,Idaho,99.260002
1980,1,ID,16,Idaho,100
1980,2,ID,16,Idaho,98.760002
1980,3,ID,16,Idaho,104.03
1980,4,ID,16,Idaho,98.68
1981,1,ID,16,Idaho,108.66
1981,2,ID,16,Idaho,101.06
1981,3,ID,16,Idaho,98.739998
1981,4,ID,16,Idaho,116.3
1982,1,ID,16,Idaho,98.989998
1982,2,ID,16,Idaho,108.57
1982,3,ID,16,Idaho,102.83
1982,4,ID,16,Idaho,110.1
1983,1,ID,16,Idaho,109.92
1983,2,ID,16,Idaho,105.19
1983,3,ID,16,Idaho,104.36
1983,4,ID,16,Idaho,106.03
1984,1,ID,16,Idaho,107.27
1984,2,ID,16,Idaho,106.6
1984,3,ID,16,Idaho,108.92
1984,4,ID,16,Idaho,111.68
1985,1,ID,16,Idaho,106.73
1985,2,ID,16,Idaho,112.43
1985,3,ID,16,Idaho,113.15
1985,4,ID,16,Idaho,110.57
1986,1,ID,16,Idaho,112.65
1986,2,ID,16,Idaho,111.28
1986,3,ID,16,Idaho,112.46
1986,4,ID,16,Idaho,113
1987,1,ID,16,Idaho,114.03
1987,2,ID,16,Idaho,112.07
1987,3,ID,16,Idaho,108.96
1987,4,ID,16,Idaho,108.53
1988,1,ID,16,Idaho,111.79
1988,2,ID,16,Idaho,112.02
1988,3,ID,16,Idaho,109.95
1988,4,ID,16,Idaho,109.98
1989,1,ID,16,Idaho,113.92
1989,2,ID,16,Idaho,113.61
1989,3,ID,16,Idaho,115.73
1989,4,ID,16,Idaho,116.43
1990,1,ID,16,Idaho,118.44
